is_review_fake_cycles,is_review_fake_jaccard,constant,score,score_2,score_3,score_4,dist_1st_rev,predict_review_text_and_header,review_helpful,verified_purchase,has_images_or_videos,asin,amazon_seller,trend,numb_stars,review_posted_date,review_title,review_text,review_author
0.0,0.0,1,0.47020036311644314,0.22108838147483498,0.10395583725029411,0.048880072423162155,64.28419199999999,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,270.7078752,1.0,31 Dec 2018,Waste of money.,"The rings don't stick for long, even after cleaning the phone surface with alcohol pad and letting dry. The mount wobbles and is not very sturdy. Don't bother with this.",AHLLLBBFBLFBBTL26UVADV5QWEKA
0.0,0.0,1,0.49764829434297764,0.24765382486247492,0.12324450353032515,0.0613324169690134,25.570823039999997,1.0,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,231.99450624,4.0,04 Apr 2018,Works great to hold my iPhone X in place while driving,Works great to hold my iPhone X in place while driving. Very strong magnet and has never once fallen off. Only complaint is that I wish it was fast charging,AEBPF3QW4OBJKIOQJVU5DZA6XYAQ
0.0,0.0,1,0.49134669480420784,0.24142157449501936,0.11862169268255561,0.058284376631654186,29.285020799999998,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,235.70870399999998,2.0,30 Apr 2018,"Great magnetic, but wireless charging is way too slow ...","Great magnetic, but wireless charging is way too slow for me. It seems to have enough power to only maintain the phones level at its current state unless it’s left on for 2-4 hrs at a time or more without use.",AFE2AZZWLFAQVBSYEFGWH7JAWXAA
0.0,0.0,1,0.4824445688072195,0.23275276197158393,0.1122903058880702,0.054173848205400804,36.290807279999996,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,242.71449048,1.0,18 Jun 2018,Weak magnet,Weak magnet,AHLWPK54XRBOPVNZ7FGIRMA2DA5A
0.0,0.0,1,0.5152388201730956,0.26547104181336356,0.13678098637404,0.07047487404147264,22.57089408,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,228.99457728,1.0,14 Mar 2018,... so excited to receive this product and was so disappointed to what I really is,I was so excited to receive this product and was so disappointed to what I really is. It does not work my phone would slide right off and the magnet did not even stick on to my phone!!! I would have to take case off in order to charge!!! VERY DISAPPOINTED!!!,AE4XPWPCAICGQZTA5Y2GJHXWSFQQ
0.0,0.0,1,0.47984224634904554,0.2302485813812981,0.11048299650868311,0.05301440922810026,37.71934488,1.0,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,244.14302808,5.0,28 Jun 2018,Five Stars,Item is as described and received in good timing,AFSSNXFWQHR3Q4PNTV37BHMDJEHA
0.0,0.0,1,0.5126348159164658,0.26279445448970873,0.13471758680119988,0.0690609253105436,22.71374784,,0.0,1,1.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,229.13743104,1.0,15 Mar 2018,Dangerous?,Thing broke on me within a month. Blew up in fact.,AE573WKZR4S3ON6ODJHSVPG7GZLQ
0.0,0.0,1,0.48059888947192975,0.23097529256165214,0.1110064691005841,0.0533495857739408,42.576372719999995,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,249.00005592,1.0,01 Aug 2018,Phone falls off,Keeps falling off... almost broke my phone. Don’t get it!!!!,AFYGXHDVYFBERAYHVCQOIRVLYV5Q
0.0,0.0,1,0.5107876262699255,0.260903999150465,0.13326653441039668,0.06807089677270586,22.856601599999998,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,229.28028479999998,2.0,16 Mar 2018,magnet not strong enough to work through the leather phone ...,magnet not strong enough to work through the leather phone cover even with the metal ring inserted behind the cover. Plus would not fast charge even without the cover.,AE7I4Q6GNIXX4P3XJMGN4H4CFM6Q
0.0,0.0,1,0.5045975738105706,0.25461871149551424,0.12847998406741012,0.0648306882436359,24.427992959999997,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,230.85167615999998,1.0,27 Mar 2018,iPhone X Overheats Immediately,"I had high hopes for this product working with my iPhone X. Unfortunately, it causes my phone to overheat almost immediately. It simply does not work.",AGH42EZPRHPIFAH65OYSJ7CPGU4Q
0.0,0.0,1,0.47279792455966135,0.22353787746792322,0.10568824452730599,0.04996918266286426,56.4272352,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,262.8509184,1.0,06 Nov 2018,Terrible,The battery doesn’t work and keeps breaking. Please send me another or refund my account,AFRKTJLG4U354C4V5U4YAWA64RMA
0.0,0.0,1,0.4950424045758538,0.2450669823282433,0.12131854821392184,0.060057825827471524,26.99936064,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,233.42304384,1.0,14 Apr 2018,Not worth it,Weak battery and doesn’t work well with other cases.,AFSXPPJP35WMSNX3BOW3CX4HU7CQ
0.0,0.0,1,0.5064455520146623,0.25648709715543605,0.12989674950352315,0.0657856310072221,23.14230912,,0.0,1,0.0,B075Q5P53P,/s/ref=w_bl_hsx_s_wi_web_0?ie=UTF8&search-alias=aps&field-keywords=Engilen,229.56599232,1.0,18 Mar 2018,Sucks! Does not work for iPhones,Sucks ! Does not work for iPhones,AFVWGP72MI64QIVUVOUN5O5VP5XA
0.0,0.0,1,0.5,0.25,0.125,0.0625,0.0,1.0,0.0,1,0.0,B07545SBY2,/LAPOND/b/ref=bl_dp_s_web_13182726011?ie=UTF8&node=13182726011&field-lbr_brands_browse-bin=LAPOND,203.566608,5.0,17 Sep 2017,Christmas gift,I have a 4 year old who is into super hero's and these will be great for him he can hide and pretend to be chasing bad guys and i can be interacting with him. They have built in fkash lights to make it even better with We live in Florida will be great for the water park for us big kids to keep in touch. The sound quality is good . And we can talk to each other from outside to inside the house,AG6JI4CMILBTEQ4R2ZY4RWM7YQ5A
0.0,0.0,1,0.5007578286178552,0.25075840292206925,0.12556923335493664,0.06287977663602684,4.4284665599999995,1.0,0.0,1,0.0,B07545SBY2,/LAPOND/b/ref=bl_dp_s_web_13182726011?ie=UTF8&node=13182726011&field-lbr_brands_browse-bin=LAPOND,207.99507455999998,5.0,18 Oct 2017,These are nice walkie talkie for kids,These are nice walkie talkie for kids. I grew up playing with walkie talkie with my next door neighbors. I bought these for my son for Christmas. I hope he likes them!,AEOJTS4CAYNMBKQPJSCKXSUMX2JQ
0.0,0.0,1,0.4989096252277926,0.24891081414493646,0.12418400100019499,0.061956593398295096,22.428040319999997,1.0,0.0,1,0.0,B07545SBY2,/LAPOND/b/ref=bl_dp_s_web_13182726011?ie=UTF8&node=13182726011&field-lbr_brands_browse-bin=LAPOND,225.99464831999998,5.0,21 Feb 2018,Keeps the boys happy using their imagination.,Great grandsons love PLAYING with these.,AEGB2MWX2Z3WGJZ437TGXBL6AU6Q
0.0,0.0,1,0.5015156537539252,0.25151795096022694,0.1261401896066659,0.06326127965523112,14.428229759999999,,0.0,1,0.0,B07545SBY2,/LAPOND/b/ref=bl_dp_s_web_13182726011?ie=UTF8&node=13182726011&field-lbr_brands_browse-bin=LAPOND,217.99483776,1.0,27 Dec 2017,Not worth the price,Terrible product. Not worth the price. One of the lights stays on all the time which runs the batteries down. The units dont work even when in close range.,AEIWPZ3OLKSID4STHA3UXHQCPP3A
0.0,0.0,1,0.5015156537539252,0.25151795096022694,0.1261401896066659,0.06326127965523112,13.71396096,1.0,0.0,1,0.0,B07545SBY2,/LAPOND/b/ref=bl_dp_s_web_13182726011?ie=UTF8&node=13182726011&field-lbr_brands_browse-bin=LAPOND,217.28056895999998,4.0,22 Dec 2017,This is a Christmas gift so I won’t know how ...,This is a Christmas gift so I won’t know how it is until after it is received. Right not it appears to be alright .,AERKH7MR3DML5XBXVU6PGRFF5XVA
0.0,0.0,1,0.5119234290422494,0.262065597202375,0.13415751915384472,0.06867837723703744,6.4224669599999995,1.0,3.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,202.28092415999998,5.0,08 Sep 2017,Fantastic Mouse!!!,"I'd been using Logitech Wireless mouses for years and years. All of the sudden, I started having problems with the Logitechs. They simply would not connect to my computer well. They'd skip or not move on the computer. I tried everything: putting in new batteries, different mouse pads. Finally I said, forget it; I going to try something new. This Lumsing 2.4G USB Mouse caught my attention. 5 star reviews accros the board. I liked how it looked, and it was only $8.99 It was Prime, so if it didn't work, I could always return it. I LOVE this Lumsing mouse. I don't understand the difference in electronics. But it hooked up to my computer immediately and stuck like glue. Tracks where I need it to track. I love the feel of it in my hand, the the scroll thingie. I'm not a gamer so I don't even know what it has to offer for you gamers. I just know I'm sold, and love this thing. I'd give it 6-7 stars if I could. Thank you for making something that works well.",AHIHUR7LY6E5IMYAMSPJMUO4F6LA
0.0,0.0,1,0.5069395754187006,0.25698773312569245,0.13027725231855286,0.06604269497708212,3.56539176,1.0,2.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,199.42384896,5.0,19 Aug 2017,Ergonomical design makes it great for prolonged use!!,"I spend a decent amount of time online on my laptop, so comfort and functionality are my two biggest concerns when shopping for computer accessories (closely followed by price of course). This easily is the most economical mouse I've ever owned. The curvature of the mouse aligns perfectly and comfortably and above all, naturally with my hand. It glides very smoothly over almost any surface. I just bought a mouse recently for my laptop for using at my desk and this one was only suppose to be my backup mouse. Of course with my natural curiosity I wanted to try it out and make sure it would work for what I needed. I ended up liking the look and feel of it so much I use it as my primary laptop mouse. The scroll wheel moves the page up and down smoothly and doesn't ""jump"" like others do. The backwards and forward buttons for navigating through recently browsed pages, are accessible but also not in the way where they may be pressed accidentally. With my previous mouse, these buttons were too easy to be pressed accidentally and I would lose my page and anything I was working on. This mouse is just wonderful!!! It would be so awesome if they made it in different colors (pink,gray,white, etc.) I wouldn't change any design features though! This mouse was made for me!",AHOZK2IFVO2REI3CVVD5NTBVTIPQ
1.0,0.0,1,0.5061818768430255,0.25622009244432786,0.12969396727836338,0.0656487357721799,3.422538,1.0,2.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,199.28099519999998,5.0,18 Aug 2017,Mouse for every day use.,"The Lumsing mouse for a pleasant surprise for me. I was really looking for a cheap mouse to use for on the go but this mouse exceeded want I wanted by far. First I would like to talk about the build quality of the mouse. I was happy to see that this mouse is very solid. At first when I saw the mouse and how it looked I thought the mouse was going to be uncomfortable with the sharp angel it seemed to have. However, to my surprise it fit perfectly in my hand without any discomfort at all. There is no sloppy play in the mouse at all. The buttons feel really nice to press and have a solid click to them. Even the side buttons feel nice. The middle button slash scroll has a nice rubber coating on the wheel. It also has what I like in scrolls a gear like feel to it as you scroll. This is so you can feel the scroll of the mouse wheel. I would have like to see it have a higher dpi setting than stopping at 2000 but for me this is plenty as I will not be gaming with the mouse and really do not have a need for a higher dpi setting. I find that the mouse is very smooth with the movement as long as you are on a flat smooth surface of course. Although I did try the mouse out on a cushion because I was lazy and didn’t want to get up and found the mouse worked great on the cushion also.",AFH3ACFMRRAKFPNXSOVBIRJPDHRQ
0.0,0.0,1,0.5054241498694686,0.25545357127127505,0.1291124040909039,0.0652565270752484,3.13683048,1.0,1.0,1,1.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,198.99528768,5.0,16 Aug 2017,Smooth Compact,"The mouse has very smooth compact design. It requires 2 AAA batteries which go into the bottom compartment along with the USB dongle which is stored in a small slot inside which makes it easy to transport inside a laptop case for work school travel etc... . This mouse is a little bit bigger than other tiny usb mice I have used making it a fit better into the palm of my hand. The DPI button comes in handy in gaming being able to change your sensitivity at the click of a button between 3 different levels of speed rated at 800 1,200 and 2,000 without having to go into the game settings and change the mouse sensitivity. As for distance I took the mouse a few rooms away at thirty to forty ft while leaving the cursor over the play button on a video then clicked the mouse while in the other room and the video started playing. I have other mice that when using on just a basic desk they will skip and jump in a very unsmooth fashion but this mouse I tested on my desk, the wall, my hand, my shirt, a pop screen filter, some foam, cardboard, and the regular mouse pad which I will be using and had no problem with the mouse on any of these surfaces. I am currently using this mouse and will be continuing use with this mouse because unlike my other mouse there is no cord to get stuck on everything between it and my computer.",AHJC47EKINOQXRW6YLP46S5P67VA
0.0,0.0,1,0.5039086246488376,0.2539239019954831,0.1279544442200101,0.06447734800461169,2.42851392,1.0,2.0,1,1.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,198.28697112,5.0,11 Aug 2017,Great low-cost good quality mouse,"This mouse blew my expectations. It tracks perfectly, so it places my old wired dell mouse well. I had a difficult time selecting wording from micrososoft Word. The little USB go inside the mouse perfectly. Now don't need to worry about losing the USB. It took me a couple of minutes to figure out how to pull the USB out of the Ouse though. At first I thought it was horizonly place. Even a sharp knife did not help. Boy was I sooo wrong！ the use is vertically placed. It can actually Easily go out and in. Please see my video if you run to similar issue.",AH7E6XLA6Q3RNZ3J2MO6BILOJ6TA
0.0,0.0,1,0.5213251350804494,0.27177989646664885,0.14168569123762625,0.07386431212342236,16.2793764,1.0,0.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,212.1378336,5.0,16 Nov 2017,Great wireless mouse for the price!,"I recently purchased the Lumsing wireless mouse after my last mouse got dropped and broke. So far I am happy with the Lumsing mouse and it seems very responsive to movement and clicks. The mouse uses AAA batteries whereas all of my previous wireless mice had used AA batteries so the Lumsing mouse feels slightly lighter. It is also slightly smaller than my previous mouse although that has not been an issue so far. Some people have noted the shape of the mouse and although it is a little different, it provides ample room to rest your palm and I don't find it any less comfortable that other mice I have used. I also like the scroll wheel on the Lumsing mouse as it has a flat scrolling surface and feels more comfortable (my previous mouse had a rounded scrolling surface and was not quite as comfortable). The Lumsing mouse has worked well so far on different surfaces such as a mouse-pad, my desk surface, a notebook etc. The only time I have noticed some lag is when using it on my bare granite counter-tops but in fairness all mice I have used have not responded well on that surface. The dongle stores conveniently under the battery cover and I like that the dongle is ""grooved"" on the edges which makes it very easy to remove from your computers USB port especially since the dongle is so small. Overall I am very happy with this mouse especially at the price! Attached to my review are some images of the mouse in comparison with a Logitech mouse as well as some images of me holding the mouse (I am a male with average sized hands).",AFJP3FZ6PBBNTL5X2AXYXESYNICA
0.0,0.0,1,0.5046663979779475,0.25468817324803616,0.12853256300066987,0.06486606559242167,2.99397672,1.0,2.0,1,1.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,198.85243391999998,5.0,15 Aug 2017,"A great traveling mouse where you wont need to ""claw grip""!",I've been using this mouse for a few weeks now and I have to say that Lumsing is making a great contender here. Checkout my video review for details or my balance sheet below. Enjoy! Pros: +Durable and well build +Comfortable +Lengthy battery life +an ACTUAL battery save mode +Works on a variety of surfaces Cons: -Only up to 2k DPI (Not important for regular use though) Nuetral -/+ Detented scroll wheel,AHNC4IQW5SANPPK7K5ZDGQ7TCBUQ
0.0,0.0,1,0.5217637091497436,0.2722373681856982,0.1420435789937343,0.0741131846366754,10.136664719999999,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,205.99512192,5.0,04 Oct 2017,VERY CONVENIENT TO USE,"This is my 2nd wireless mouse I got and all of them works perfect. The other I used for my laptop and this one for my office computer. It uses triple A batteries which is really easy to find. When you connect the small usb to the cpu at the back, everything works perfect. No need no install anything at all. Automatically it works. The best thing about this is that at the back you have the option to turn it on & off for times you are not using it rather than stand by which drains thr battery power. VERY CONVENIENT. I HATE WIRED MOUSES.",AF2ONSK2APUCCVMJ4Q6DQMJHVFOA
0.0,0.0,1,0.5046663979779475,0.25468817324803616,0.12853256300066987,0.06486606559242167,2.99397672,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,198.85243391999998,4.0,15 Aug 2017,Optical wireless mouse,Came in nice little box and I like the feel of it in my hand as it fits very nicely. It needs 3 AAA batteries to work. The dongle is inside the battery cover and can be stored in there when not in use so that you don't lose it. I used it on my work laptop and as soon as I inserted the dongle in the USB port and turned on the mouse it started working fine. Response time between pressing the key and actual action it's also good.,AHI5HDEVKYEDFMYWGBCZB3HTBSCA
0.0,0.0,1,0.5099700161638361,0.26006941738614325,0.1326276049881309,0.06763610185956798,4.27966056,1.0,4.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,200.13811776,5.0,24 Aug 2017,its extremely high quality with excellent feedback and absolutely no delay i can find what ...,"This mouse has really surprised me. I initially was very nervous about this purchase but it wasn't SO expensive that i would be out much money. Here is my initial thought of the mouse, its extremely high quality with excellent feedback and absolutely no delay i can find what so ever. I have an old Logitech g400 that i love and has served me for many years but its a wired mouse so i can exactly transport it easily. I wont talk much about aesthetics because i feel those are heavily opinion based but i will say that its a very attractive mouse and has so far turned a lot of heads within my group when i get it out to use it lol. The feel is nice, and its extremely ergonomic so your hand just fits naturally over the mouse. the clicks are firm and rigid with not to much sound but there is a bit of a clack when you press down. The forward and back buttons are slightly deeper than i expected but that turned out to be kind of nice in case you accidentally hit one you wont trigger it. You have to want that back button or forward button for them to click fully and its just very nice. The thing that has taken me by complete surprise is the left double click button. Finally the dpi settings are amazing, i mean it can be finely tuned to fit your speed easily. This surprised me the most because i was able to match my old Logitech mouse on my desktop and it felt just like it when in use. This is not a feature you will find on many inexpensive mice that actually works and gives desired results. Lastly the button configurations is just as unique and i love it. You can turn off the lights if that's not your speed, you can turn the mouse on or off and then you can even change the dpi settings underneath the mouse which is interesting because most people would find this useless but what this actually does is allow you to finely tune the dpi settings. The switch doesn't just affect the sensitivity of the mouse but it affects it across all the internal dpi settings. It makes the mouse super sensitive or lightly sensitive which is just ultimate customization to me. I did some gaming with this mouse and i have to say it did just as good as my logitech g400, it was fluid and smooth and i had no problems playing games like dota 2, cs:go, and other great games that im so used to playing with wired mice. My final thoughts are that when you buy this mouse don't think that your purchasing a cheap mouse, think of it as your getting an insanely great mouse that's on sale and will end soon. Your just getting much more than what you pay for and Havit now has a lifetime customer because i have tried many wireless mice in the past and none of them have come close to the quality of this one. Its weight is perfect its size is just right and the responsiveness is simply unmatched for the price. I will consider the wired mouse when my Logitech dies on me because if i had this much luck out of a wireless mouse which are simply inferior to wired mice then i wonder how great their wired mice could be.",AGJDJAPOMQQOAFRQDKUDKO55IZEA
0.0,0.0,1,0.51116600400468,0.2612906836501126,0.13356291464507902,0.06827282136234321,5.85105192,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,201.70950911999998,5.0,04 Sep 2017,This wireless mouse has very nice design based on human hand size and it makes ...,"This wireless mouse has very nice design based on human hand size and it makes me feel great when moving it. The rotating button on the top is very smart and flexible to control. It is also small, light-weighted and convenient to bring to office. Comparing with other brand, I think this one's design is greater!",AEZMJUQWLLGFNPCHVROOJ5PNJTFQ
1.0,0.0,1,0.5084548734594082,0.2585263583446228,0.13144898681803682,0.06683587795893232,3.8510992799999997,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,199.70955648,5.0,21 Aug 2017,"This is a very good mouse, I direct plug can begin work on ...","This is a very good mouse, I direct plug can begin work on my computer, reaction is very sensitive, appearance looks very fashionable, very cool, sliding button is also useful Optional operation, are very useful",AHGU57CASO3RY7KUWZV2ABI5L3UQ
0.0,0.0,1,0.5194940954308203,0.26987411518748616,0.14019800934951612,0.07283203804822856,9.565249679999999,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,205.42370688,5.0,30 Sep 2017,easy to set up,the mouse is very easy to set up. It is ready to use in few minutes. I work from home but my old mouse was not wireless. It is much easier to do my job with wireless mouse.,AENMRXIFENT7FVE3BCSSCHXOY5KA
0.0,0.0,1,0.5004386936259411,0.2504388860780385,0.12532930898202946,0.06271963566000875,0.7142687999999999,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,196.572726,5.0,30 Jul 2017,A good product,Pretty good wireless mouse. Got it this week. It's really easy for me to use. I like it very much! Rhe quality is good and price is OK. I already recommend it to my friends!,AHTG6LCKP3I7TAXC2O7O3EMDHBKQ
0.0,0.0,1,0.5172236768680731,0.26752033191292895,0.13836784970897242,0.07156712798680366,9.27954216,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,205.13799935999998,5.0,28 Sep 2017,Time saver!,Got my sharp looking mouse. I was a little confused first where the USB for the mouse but then found that it was inside. Very neat. I love it. I used to have the gamer mouse once at work and it was such a time saver!,AGJPKKRDQDKTUP2MQGKJ72CA53GA
0.0,0.0,1,0.5189359728139428,0.2692945438803532,0.13974662610203806,0.07251955136372745,15.42225384,1.0,1.0,1,1.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,211.28071104,5.0,10 Nov 2017,Great mouse for the price,Great mouse 3 dpi selection make it adjustable and responsive for any needs feels good on the palm of your hands and easy to setup plug and play great for the price.,AEUIIXMRH4IPPZY2WXA2D22ZZGNA
0.0,0.0,1,0.5220815362773469,0.27256913052171466,0.14230331040455746,0.07429393091336353,16.70793768,1.0,0.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,212.56639488,5.0,19 Nov 2017,Better than the other brands I have tried.,"I bought this because I was not pleased with the quality of a different brand I bought a few months ago. This Lumsing is far and away better. The ""click"" action is tactile, the ""roller"" is rubber and solid with a good feel. It is also more ergonomic, it fits my palm perfectly. I am very pleased with the purchase.",AFKMCJ72OJSZCIFCU5EJXQPL22AA
0.0,0.0,1,0.5172236768680731,0.26752033191292895,0.13836784970897242,0.07156712798680366,9.27954216,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,205.13799935999998,5.0,28 Sep 2017,very sensitive and feels comfortable,"Light and flexible mouse to use, very sensitive and feels comfortable",AGXLVT22EEPUYXHXCQPROMQKSQSQ
0.0,0.0,1,0.5141953617610515,0.26439687005657864,0.1359516442472322,0.06990570489571533,8.565273359999999,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,204.42373056,5.0,23 Sep 2017,This mouse is very useful for my son,This mouse is very useful for my son. He says that the sensitivity of the mouse is perfect for his computer. We love it!! It's great.,AEUHJJ6AP67MAI5Q2GUXOXZ4DAPQ
0.0,0.0,1,0.5225200520601652,0.27302720480495773,0.1426621892685279,0.07454385456360832,10.42237224,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,206.28082944,5.0,06 Oct 2017,Five Stars,this mouse is very good feeling for my hand and very smart love it,AELFISCLMXRZKQWTBIIK3COFT2TQ
0.0,0.0,1,0.5240324246574001,0.2746099820923137,0.14390453475096035,0.07541064226474084,12.42232488,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,208.28078208,5.0,20 Oct 2017,Five Stars,great now I will not loose my plug in,AG2YFOB5AZQEWCG6KOGUZ5BF6HIA
0.0,0.0,1,0.5076972421170983,0.25775648965330755,0.13086225893476863,0.06643840795839565,3.7082455199999997,1.0,1.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,199.56670272,5.0,20 Aug 2017,The USB is a very small one which is good. So I won't break it like the one ...,"Very ""smooth"" mouse. The USB is a very small one which is good. So I won't break it like the one I have before.",AHHJLXGYWJPZOOQM4IYZKNE6G7IA
0.0,0.0,1,0.5224087319727976,0.27291088324142626,0.1425710284557297,0.07448035019161539,19.8507204,1.0,0.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,215.70917759999998,4.0,11 Dec 2017,Works great.,I have had this for several months now and it works great. No issues so far.,AGWHDH2R2MMKKTAGLICOECWCKFFA
0.0,0.0,1,0.5202507273778376,0.2706608193371691,0.14081148813284372,0.0732572791242677,9.8509572,1.0,0.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,205.7094144,5.0,02 Oct 2017,Good mouse,"This is quite a good wireless mouse. It is very easy to take with. The control of your arrow on screen is very accurate. In addition, the shape is streamlined, very beautiful.",AGT265ELK6DT7V6RRCRB4MZSMCDA
0.0,0.0,1,0.5224087319727976,0.27291088324142626,0.1425710284557297,0.07448035019161539,20.70784296,1.0,0.0,1,0.0,B073ZG8MKS,/Lumsing/b/ref=w_bl_hsx_s_pa_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,216.56630016,5.0,17 Dec 2017,Long lasting on basic AAA batteries and a great value.,Solid mouse that is at a great price. Also the batteries last a long while just remember to turn off while not in use the switch is underneath.,AFB3PO7V4G5PN5QA3HYXE2HNVXBQ
